timestamp,DE2,DE9,DEA,DEE
2019-11-15 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-15 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-15 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-15 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-15 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-15 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-15 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-15 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-15 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-15 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-15 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-15 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-15 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-15 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-15 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-15 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-15 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-15 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-15 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-15 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
